attendance_id,student_id,date_attended,status,subject_id,school_id,recorded_by,recorded_time,teacher_id,remarks
9626,15080,25-09-2024,Absent,363,90,Stephen Peterson,29-01-2025 13:49,926,Economic form position exactly environment president media thank.
9627,9248,27-07-2024,Absent,151,66,David Reilly,23-02-2024 01:24,151,Cause nor attack charge.
9628,17022,19-11-2024,Present,370,27,Helen Jackson MD,10-08-2024 18:12,663,Yard finish trade thousand send.
9629,5416,24-12-2024,Absent,329,57,Amanda Patton,24-01-2025 21:53,385,Person person appear lead health easy.
9630,17558,25-02-2024,Absent,417,68,John Stokes,13-07-2024 16:12,494,Course way particular many.
9631,13583,26-09-2024,Absent,445,94,Robert Miller,07-12-2024 21:26,361,Skill appear purpose condition interview.
9632,320,14-11-2024,Present,417,2,Jordan Petty,10-02-2024 14:24,855,Stop fine size our whose.
9633,18836,05-08-2024,Present,322,19,Corey Hogan,27-05-2024 23:44,294,Present film traditional establish avoid senior.
9634,19893,30-07-2024,Present,302,97,Kelly Ramos,11-05-2024 20:21,866,Finally start those decade.
9635,3608,23-05-2024,Absent,257,95,Chelsea Benitez,06-08-2024 19:26,368,Involve through measure play particular safe whom.
9636,1132,22-09-2024,Present,143,90,Erin Bradshaw,13-09-2024 13:42,708,Fund someone produce someone.
9637,14208,12-05-2024,Present,79,89,Anne Smith,14-01-2025 12:56,986,Author worry black oil indeed.
9638,1365,13-07-2024,Absent,44,60,Amber Paul,16-05-2024 09:37,782,Specific out reason maybe fear off soon.
9639,19249,10-03-2024,Absent,482,34,Peter Young,18-07-2024 22:21,280,Because officer let career hour.
9640,18062,24-06-2024,Present,305,45,Ms. Kristin Avery DDS,15-02-2024 00:24,102,Call on the herself.
9641,10743,26-05-2024,Absent,30,25,Dana Nichols,07-09-2024 14:21,605,Avoid space own down conference fight.
9642,15845,29-04-2024,Absent,315,82,Jacqueline Singh,06-06-2024 15:59,180,Shoulder tell letter process reason.
9643,12382,06-11-2024,Absent,326,69,Nicholas Watkins,01-11-2024 13:57,89,Surface end body indicate.
9644,2210,01-06-2024,Present,473,22,Amber Thomas,12-04-2024 18:22,822,Region alone far chance fast building.
9645,1156,18-06-2024,Present,221,1,Brian Hernandez,27-09-2024 10:51,545,Scientist reveal study dog station method.
9646,18908,10-08-2024,Present,108,14,Lisa Sullivan,15-08-2024 20:51,239,Prevent oil front school.
9647,13015,23-07-2024,Absent,418,5,Aaron Pope,11-05-2024 00:29,138,Interest only test look line yeah size.
9648,14105,23-07-2024,Absent,39,58,Timothy Walker,30-06-2024 01:49,796,Bit against finally the candidate leave.
9649,2299,10-02-2024,Absent,387,8,Gregory Lopez,29-08-2024 03:44,163,Probably father entire drive modern medical song relate.
9650,1575,23-06-2024,Present,225,62,Judy Harrison,08-04-2024 16:37,369,Owner member spring cell word crime sound.
9651,3912,01-08-2024,Absent,328,52,Robert Williams,01-07-2024 14:47,370,Personal our leader test seven size first.
9652,6644,17-05-2024,Present,424,25,Melissa Cobb,28-06-2024 02:25,400,See about follow of.
9653,1094,28-10-2024,Present,85,87,Thomas Anderson,01-08-2024 16:46,389,Operation yeah enough year sure.
9654,4672,19-08-2024,Absent,326,71,Drew Graham,15-01-2025 21:26,354,Close government sister cost husband.
9655,15958,21-02-2024,Present,309,18,Gabrielle Phillips,21-06-2024 12:01,820,Nature focus full look probably.
9656,1004,27-09-2024,Present,460,39,Alyssa Thomas,06-01-2025 18:37,219,Reality write couple all where shoulder book build.
9657,11657,23-09-2024,Present,327,16,Ronald Garcia,08-01-2025 20:48,260,Or right half head visit recognize.
9658,5133,22-08-2024,Absent,327,66,Brian Hunter,26-03-2024 17:52,338,Wind effort cut worry through can investment have.
9659,12641,11-03-2024,Present,414,45,Annette Wood,14-06-2024 07:56,693,Painting operation key machine laugh school.
9660,7016,05-02-2024,Present,494,41,Edwin James,19-02-2024 01:27,476,Child brother cover might.
9661,17189,05-06-2024,Absent,461,66,Jennifer Martin,19-03-2024 11:41,318,Compare health place watch effort suggest.
9662,18923,28-01-2025,Present,97,28,Jorge Ho,04-07-2024 12:22,54,Image old and certain class dark.
9663,12331,13-01-2025,Present,145,27,Melissa Stewart,01-09-2024 13:38,559,Inside stage which late player woman reality song.
9664,14944,19-04-2024,Absent,390,49,Hector Evans,23-12-2024 14:06,952,Shoulder economy ground.
9665,2886,21-01-2025,Present,331,28,Caitlin Garcia,19-06-2024 22:41,456,My some name resource special fear.
9666,10821,15-07-2024,Absent,80,70,Jamie Lambert,24-09-2024 21:58,38,Loss fill let economic anything gas.
9667,9976,30-06-2024,Present,208,76,Kayla Clark,31-07-2024 00:52,380,Only west white set anything moment.
9668,16182,06-09-2024,Present,497,45,Karen Smith,26-05-2024 09:16,969,Really the increase leave measure citizen agreement identify.
9669,11131,03-01-2025,Absent,190,43,Kimberly Black,27-01-2025 18:30,414,Tonight visit truth social position visit.
9670,13030,24-11-2024,Absent,142,73,Jessica Valdez,25-05-2024 21:10,887,Official similar deep father culture describe down so.
9671,18617,27-02-2024,Absent,418,25,Brendan Kelly,02-05-2024 19:03,704,Someone above in yes discuss design especially.
9672,2236,10-10-2024,Present,286,22,Carol Boyd,25-03-2024 20:12,348,Member south program need foot walk goal.
9673,16721,25-05-2024,Present,246,3,Ronald Mills,30-08-2024 23:51,138,Pass avoid difference cultural quickly.
9674,7183,18-06-2024,Present,118,82,Martin Patel,07-10-2024 08:11,88,Certainly join still mention.
9675,1359,22-06-2024,Present,495,45,Lori Anderson,08-06-2024 12:48,668,When must sing could exist growth house.
9676,19688,27-04-2024,Absent,32,42,Kim Salazar,30-06-2024 03:13,566,Pattern blood share section.
9677,12312,16-08-2024,Present,322,73,Morgan Hughes,21-01-2025 13:54,279,Congress section partner if.
9678,19938,04-02-2024,Present,30,16,Samuel Trujillo,21-10-2024 15:03,414,Common report plan his system sport same.
9679,6914,02-03-2024,Present,234,36,Jacob Mccoy,26-04-2024 14:06,162,Two arrive image phone take determine.
9680,10918,19-07-2024,Absent,368,46,Elizabeth Cardenas,15-02-2024 01:55,468,Piece deal pull now alone myself.
9681,5273,04-02-2024,Absent,317,91,William Moon,05-12-2024 19:37,379,Loss everybody once western start some first.
9682,5939,23-12-2024,Present,222,51,Ethan Miller,30-10-2024 17:05,226,Determine company onto back.
9683,10337,19-08-2024,Absent,32,83,Debra Lewis,28-02-2024 20:31,207,Industry already beautiful agent base risk.
9684,12209,31-05-2024,Absent,471,68,Robert Wheeler,11-06-2024 22:04,49,Involve week wall special involve key affect.
9685,11328,19-10-2024,Present,259,53,Ryan Anderson,02-12-2024 03:28,848,Early north interesting church theory.
9686,4678,20-05-2024,Present,137,35,Michael Taylor,26-12-2024 09:46,132,Security none young soldier her edge task.
9687,17544,07-11-2024,Absent,500,13,Sean Ryan,22-07-2024 18:05,946,Security who decision knowledge near citizen.
9688,7967,17-08-2024,Absent,401,91,Katie Rowland,15-06-2024 11:44,463,Friend factor meeting many.
9689,1889,04-04-2024,Present,195,55,Ivan Perry,25-08-2024 06:16,104,Foreign president yourself network.
9690,2673,02-04-2024,Absent,291,72,Tiffany Drake,29-06-2024 20:40,966,Six but medical ask.
9691,882,21-12-2024,Absent,219,14,Brandon Roberts,05-05-2024 23:20,755,Assume than however far.
9692,4713,20-06-2024,Absent,258,23,Melissa Downs,26-06-2024 19:58,540,Activity position successful painting.
9693,2863,01-10-2024,Present,218,5,James Silva,09-10-2024 17:13,518,Ability doctor former situation provide in.
9694,19574,27-01-2025,Absent,411,9,Rebecca Phillips,01-07-2024 19:22,228,Above break save American.
9695,6425,14-08-2024,Present,432,52,Joseph Taylor,10-01-2025 20:29,226,Seem option budget whom expect.
9696,19338,10-09-2024,Present,391,46,Earl Manning,23-12-2024 16:35,132,Central expert theory as activity.
9697,2505,28-12-2024,Present,10,28,Michael Robinson,07-08-2024 03:27,155,Bag daughter five agree true.
9698,16269,21-08-2024,Present,264,24,Sydney Garcia,18-05-2024 23:03,758,Onto represent friend relationship card large nearly property.
9699,14102,30-06-2024,Absent,431,27,Frank Mcdonald,20-01-2025 09:51,922,While sport significant state people light.
9700,9076,26-01-2025,Absent,45,56,Eric Rodriguez,14-08-2024 14:23,797,Happen spring color board night.
9701,8788,24-01-2025,Present,164,74,Monique Morris,20-06-2024 23:42,606,Middle of past.
9702,3152,19-11-2024,Present,55,67,Jordan Rice,10-02-2024 12:15,834,Box little campaign fine.
9703,426,09-01-2025,Absent,495,71,Monica Rubio,17-04-2024 23:00,363,Meet world more important.
9704,12927,03-09-2024,Absent,27,37,Kimberly Little,20-07-2024 16:55,215,Stay increase discussion she.
9705,324,22-05-2024,Absent,4,96,Tabitha Cole,13-07-2024 14:52,576,These report actually manage evening thought quite.
9706,14724,01-03-2024,Absent,433,67,Terry Valenzuela,05-10-2024 16:53,842,Produce current people report week Republican.
9707,1388,11-07-2024,Present,202,99,Derek Gordon,27-06-2024 04:42,967,Walk find just.
9708,10342,11-04-2024,Absent,110,90,Brett Zavala,30-05-2024 07:08,864,Reason civil less join board become produce.
9709,14930,01-09-2024,Absent,39,72,Shawn Clark,20-06-2024 15:33,911,Check energy draw over somebody spend professor.
9710,291,01-09-2024,Present,388,31,Jason Estes,22-09-2024 00:03,232,Stock arrive along party.
9711,7441,01-11-2024,Absent,412,20,Miss Michelle Grant MD,21-11-2024 12:11,233,Factor station likely young property.
9712,14730,03-12-2024,Present,76,49,John Wilson,25-09-2024 00:31,905,Century second wind south.
9713,1046,15-03-2024,Present,412,25,Brandy Vance,11-10-2024 01:45,674,Example her occur front whatever special interview.
9714,9211,11-06-2024,Present,183,35,Daniel Hanna,17-06-2024 17:20,760,Official opportunity pay foot.
9715,17753,10-01-2025,Absent,341,39,Sarah Gray,04-06-2024 09:03,211,Series American rock already turn situation.
9716,18990,22-03-2024,Present,377,25,Lance Walker,01-11-2024 04:43,783,Rise friend site professional society town.
9717,14743,11-02-2024,Absent,74,54,Amber Howard,08-04-2024 00:36,102,Sort though fast consumer ever.
9718,12484,08-11-2024,Present,461,82,Brent Crosby,27-04-2024 13:04,81,Probably those easy commercial medical officer prove policy.
9719,10914,11-12-2024,Present,377,100,Juan Mccarthy,13-11-2024 00:07,619,Foot start team final.
9720,11743,30-11-2024,Present,313,75,Sarah Rosales,12-10-2024 09:49,685,Require challenge accept myself Democrat if others.
9721,13622,12-01-2025,Present,423,19,Melissa Wood,12-04-2024 06:42,170,Analysis treatment about.
9722,11056,11-05-2024,Present,130,25,Tristan George,03-02-2024 14:13,525,Government various set where know final record.
9723,11483,14-01-2025,Absent,357,73,Amber Harris,06-09-2024 11:28,511,Matter general myself experience either.
9724,106,03-12-2024,Absent,407,19,Jennifer Church,11-01-2025 05:34,370,Call total tell kitchen day.
9725,7795,01-04-2024,Absent,152,91,Jordan Wong,20-09-2024 03:53,681,Fact week thank bring.
9726,12221,03-06-2024,Absent,163,9,Destiny Cabrera,10-06-2024 15:53,541,Fight always answer trade girl.
9727,13321,07-06-2024,Absent,79,20,Tammy Owen,18-12-2024 23:29,407,Safe bit really save stage.
9728,13182,02-05-2024,Absent,144,42,Nicholas Smith,13-08-2024 07:25,491,Bill ok early maintain program box.
9729,13754,01-12-2024,Present,23,23,Matthew Randall,28-01-2025 01:19,378,How commercial billion past per production treatment likely.
9730,2979,07-03-2024,Absent,484,79,Stacey Kim,14-10-2024 05:10,653,Born price arm.
9731,5479,18-06-2024,Absent,478,61,Kimberly Baxter,24-02-2024 06:33,963,Per open reality fire likely.
9732,19165,06-10-2024,Absent,2,18,George Stephens,30-08-2024 21:17,786,Ability throw security child throughout stand.
9733,14277,04-07-2024,Absent,478,13,Kirsten Howe,14-08-2024 23:10,6,Soldier mouth firm consumer partner term society whom.
9734,18117,09-10-2024,Absent,323,13,Carlos Perez,25-08-2024 01:33,291,Soon quite myself minute.
9735,5612,18-02-2024,Absent,325,39,Jason Mckenzie,14-02-2024 23:52,394,Four fund single seek.
9736,10777,19-02-2024,Absent,94,12,Jasmine Heath,14-10-2024 12:19,378,Bit page establish century maintain.
9737,13389,05-08-2024,Present,469,90,Christopher Thomas,29-04-2024 06:46,728,General realize writer.
9738,16284,05-08-2024,Absent,48,96,Laura Brown,27-12-2024 11:38,164,Apply sense not character amount camera century.
9739,9595,13-09-2024,Absent,241,21,Sarah Valdez,17-11-2024 08:54,441,Care ball production a money possible.
9740,9715,27-11-2024,Present,100,63,Charles Clark,05-05-2024 11:43,51,List nearly establish performance deal investment.
9741,9509,20-09-2024,Absent,142,40,James Montoya,20-07-2024 05:00,412,Organization relationship film bill wrong commercial.
9742,14183,14-07-2024,Absent,171,81,Isaiah Tran,15-02-2024 00:29,628,Stop like care although.
9743,12931,28-11-2024,Present,499,21,Cole Diaz,11-10-2024 20:01,374,Increase rest seat art shake.
9744,612,13-06-2024,Present,60,31,Lisa Dalton,03-10-2024 19:18,967,Almost blood east what state dark.
9745,17409,15-05-2024,Absent,435,43,Amanda Johnson,15-03-2024 21:49,944,Hand drop say use dark increase.
9746,9146,29-08-2024,Absent,160,15,Dr. Terry Johnson II,25-03-2024 19:20,89,Voice work citizen rather right company.
9747,11827,09-01-2025,Absent,389,87,Tyrone Anderson,10-05-2024 21:37,451,Their set try office study.
9748,14640,14-02-2024,Present,77,73,Priscilla Rose,03-05-2024 04:44,719,Professor summer record itself discover PM.
9749,316,25-12-2024,Present,68,8,Jerome Marsh,12-01-2025 07:20,284,Consumer could reveal.
9750,19358,01-12-2024,Present,321,86,Charles Calderon,22-03-2024 18:04,484,How significant current hot cell college choice.
9751,6552,04-03-2024,Absent,365,2,Micheal Chen,05-10-2024 10:22,858,Thank pressure indeed.
9752,15077,03-03-2024,Present,118,67,Matthew Mitchell,15-02-2024 13:08,77,Product current age.
9753,16563,26-10-2024,Present,452,60,Kristen Green,07-01-2025 16:58,583,Be test language there major election.
9754,251,15-04-2024,Present,117,43,Kaitlyn Vazquez,18-09-2024 05:27,304,Someone general everything able deal word.
9755,10029,12-02-2024,Absent,466,38,Madison Bennett,17-04-2024 04:44,575,See alone store rest eye party when.
9756,5706,28-08-2024,Present,73,37,Brandon Andersen,20-03-2024 02:18,610,Feeling bit president yeah most.
9757,4124,28-01-2025,Absent,485,21,Robert Miller,26-07-2024 17:02,765,More enter mean follow.
9758,5407,11-06-2024,Absent,6,5,Michael Hobbs,09-01-2025 07:19,852,Personal institution hospital person Congress audience area.
9759,11070,06-07-2024,Present,346,65,Drew Grant,12-04-2024 00:18,423,Side pull care imagine responsibility act.
9760,17641,02-06-2024,Absent,480,5,Andrew King,13-03-2024 14:35,988,Notice maintain employee image mother major defense true.
9761,1042,11-05-2024,Present,237,50,Robert Faulkner,07-06-2024 19:01,268,Spend several far race effort method.
9762,13407,08-09-2024,Present,186,67,Deborah Pierce,13-01-2025 16:45,664,Beat quite avoid.
9763,16575,20-11-2024,Absent,287,66,Kevin Baldwin,22-09-2024 03:29,259,Event they west must only.
9764,19230,13-03-2024,Present,95,74,Christine Summers,30-10-2024 10:20,221,School help office media great per from.
9765,9272,22-04-2024,Present,395,100,Ashley Ryan,13-04-2024 16:12,24,First spend two threat late protect.
9766,14405,18-09-2024,Present,248,51,Holly Johnson,15-01-2025 11:21,902,National later central cut much appear.
9767,10536,02-10-2024,Absent,499,21,Stephanie Wilkinson,04-11-2024 16:28,85,Thing whose truth once.
9768,14599,25-05-2024,Absent,6,75,Logan Jenkins,23-08-2024 09:22,64,Never leave garden month.
9769,7847,04-10-2024,Present,64,93,Jeremy Torres,21-01-2025 16:05,86,Whom bank turn hear keep.
9770,9737,23-04-2024,Present,34,64,Brandon Sanchez,08-08-2024 05:45,556,Mr they grow personal heart upon own.
9771,19097,20-10-2024,Absent,499,10,Mark Jenkins,02-11-2024 08:19,669,Lawyer newspaper officer improve company move beautiful.
9772,16263,07-08-2024,Absent,289,30,Kristen Flores,20-10-2024 20:37,3,Stage big affect two doctor economic produce.
9773,1254,08-05-2024,Absent,17,57,Donald Maddox,18-05-2024 18:01,951,Court tonight wish including give include table.
9774,13420,24-08-2024,Absent,89,14,Dr. Amanda Henderson,02-07-2024 02:11,133,National season available simply change summer continue business.
9775,14738,07-01-2025,Present,479,34,Jeffrey Bautista,12-11-2024 19:50,325,Seven station scientist appear food.
9776,6096,03-10-2024,Absent,454,99,Donald Wallace,22-09-2024 05:16,616,Sure either help near tree rest newspaper.
9777,5179,29-07-2024,Present,36,34,Julie Braun,06-08-2024 21:35,422,Change size draw hotel him.
9778,7503,07-01-2025,Present,74,73,Rachel Williamson,29-12-2024 22:33,233,Face environmental hard establish sound check skin.
9779,5424,04-04-2024,Present,331,95,Nicholas Silva,17-04-2024 08:16,836,Of some federal green cut however.
9780,2332,21-03-2024,Absent,179,23,Brandon Brown,27-04-2024 07:43,587,Hospital five professor me seem any top.
9781,19182,05-02-2024,Absent,258,74,Tina Rodriguez,25-02-2024 01:58,756,Really significant standard know call three.
9782,16810,21-03-2024,Absent,485,25,Brittany Larson,14-12-2024 07:07,763,Identify set however reality hospital size.
9783,18266,27-08-2024,Present,445,39,Derek Forbes,16-05-2024 22:06,564,Give husband responsibility gas.
9784,2593,17-06-2024,Absent,135,74,Kerri Chan,05-02-2024 13:17,458,Central interview offer generation arrive.
