enrollment_id,student_id,school_id,grade_level,enrollment_date,status,guardian_contact,previous_school,special_needs,notes
10306,5287,46,11,2022-04-26,Active,468.772.4195x91441,Craig Inc,better,I hard adult so southern hear husband.
10307,6307,23,10,2024-05-06,Active,+1-438-318-9592x398,"Galloway, Shaw and Smith",question,Light out hotel most.
10308,9264,96,1,2021-04-11,Inactive,001-504-245-2736x1106,"Mcdowell, Nelson and Perkins",career,Drive let indeed middle learn no student.
10309,16792,28,9,2024-10-23,Active,2105168722,"Gilmore, Rogers and Morris",physical,Establish whatever difference.
10310,13657,81,9,2021-12-16,Inactive,(206)340-5147x406,Garcia-Turner,back,Again money cause.
10311,10141,36,3,2021-06-08,Active,(291)708-0080x1841,Hall-Crawford,yet,Newspaper among type.
10312,7993,95,7,2020-05-17,Active,+1-243-886-5288x7881,Hardin-Hill,animal,For research pay.
10313,17148,54,12,2020-09-17,Inactive,(690)296-7611,Walters Inc,material,Hold while language.
10314,4618,91,10,2020-11-20,Inactive,8606451420,"Randall, Garcia and Butler",feeling,Heavy simple common trade hand hotel street.
10315,17129,81,6,2023-08-02,Active,001-804-992-8977x631,Dennis Group,sell,Oil gun him lawyer.
10316,15456,35,4,2024-04-08,Active,266-784-6981x39680,Lutz-Fisher,live,Decade half whatever investment threat nor.
10317,12686,54,9,2022-07-20,Inactive,813-921-7608x263,Brown-Parrish,remain,Fast race method this single.
10318,2134,43,11,2022-09-13,Inactive,554-490-7187,Padilla-Ramirez,market,Avoid everything care hot here.
10319,5967,97,12,2023-03-01,Inactive,001-681-327-7115,Crawford LLC,against,Or reason best seven race.
10320,17610,49,1,2022-04-11,Active,7252937531,"Flynn, Haley and Gibbs",understand,Become find choose discussion number.
10321,17653,54,10,2020-05-19,Active,585-573-3103x850,"Johnson, Wong and Melendez",office,Building rule focus wife mind.
10322,12292,64,9,2020-08-02,Active,258.323.3047x191,Fleming-Mullins,give,Drug wife spend.
10323,12210,42,5,2020-08-19,Active,001-876-507-7552x3862,King-Blair,half,Him role them way major star.
10324,1838,46,3,2022-07-24,Inactive,(238)758-9017,Turner-Haas,organization,View main control table investment mean help develop.
10325,2441,24,6,2024-06-15,Active,001-780-253-7961x508,Tucker and Sons,join,Represent good long late she raise radio.
10326,11888,97,4,2020-06-06,Inactive,(290)818-5691,Anthony-Gill,money,Win network raise center agree knowledge.
10327,18281,54,8,2023-12-22,Active,562.483.6567x220,Romero Ltd,support,Officer marriage inside letter reason.
10328,16786,57,9,2024-05-24,Inactive,001-535-234-6193x609,Hall-Hopkins,vote,Remain into seat rule enjoy network down.
10329,11071,46,2,2022-05-21,Active,(718)750-2298,Williams and Sons,environmental,Leg friend language truth decade.
10330,15779,85,9,2022-04-30,Active,(829)733-4842x7381,Flores Group,issue,Appear country charge suddenly feel know.
10331,6954,11,2,2024-10-13,Inactive,861.663.0984,"James, Ramirez and Miller",prepare,Several without agree tax imagine scene.
10332,19132,65,1,2022-03-12,Inactive,920-564-0121x659,Brown-Foster,woman,Quickly management visit over rich recent.
10333,1209,89,4,2021-09-30,Inactive,+1-722-498-8633x23117,Meza and Sons,his,Parent military order.
10334,16451,26,9,2023-06-05,Active,(939)682-5065x6960,Stephens-Sullivan,color,Keep prevent serious agreement arrive.
10335,7331,49,5,2023-02-18,Inactive,327-888-2902x716,"Lee, Shepherd and Rivers",might,Scientist throughout time us reflect.
10336,11231,82,12,2023-10-28,Active,998-474-7397x288,"Williamson, Montgomery and Lee",or,Table significant you nearly.
10337,14072,54,2,2021-04-08,Inactive,837-937-0976x842,"Wood, Garcia and Rivera",suddenly,Seven seat get reason laugh government market.
10338,12279,87,5,2021-11-11,Active,481-860-6733x940,Newman PLC,top,Between range attorney build.
10339,8378,54,1,2022-05-17,Inactive,001-314-842-3950x3588,Gomez PLC,some,Collection than check provide.
10340,5445,11,7,2024-01-18,Active,203-811-7801,"Clark, Thomas and Garcia",table,Computer help necessary day around.
10341,13887,69,1,2023-05-02,Active,001-335-553-0925x086,Thomas Ltd,full,Wonder sign how bank teacher relationship.
10342,13353,31,9,2020-07-10,Inactive,001-888-692-4663x34833,"Obrien, Mason and Wood",letter,Much yard or something successful might begin.
10343,7481,59,7,2020-10-15,Inactive,219-348-6867x09299,Bryant LLC,use,Fill contain week who method government.
10344,4070,19,4,2021-01-09,Active,+1-480-889-4295,"Thomas, Peterson and Bowen",no,Through ten thousand practice maybe.
10345,12099,99,11,2023-05-19,Active,+1-695-211-6286x7941,Rogers-Reed,animal,Memory question quickly notice story your low.
10346,6368,16,8,2022-01-15,Active,+1-999-868-3848x256,Kelley Ltd,change,Full after its.
10347,18755,73,11,2023-04-07,Inactive,+1-875-366-8641,"Wong, Wade and Phillips",short,Heavy claim find standard reason.
10348,9038,36,2,2022-01-19,Inactive,+1-449-975-1410x43012,"Griffin, Smith and Franco",imagine,Peace support apply before remember discussion dinner.
10349,428,57,9,2020-08-19,Active,+1-420-292-7137x66154,White and Sons,wide,Suddenly land share network.
10350,16529,26,7,2020-03-05,Inactive,841.675.4379,Stewart-Sanchez,should,Herself he world suddenly moment name.
10351,7812,19,12,2023-10-22,Active,001-268-965-7610x689,Burgess-Beck,society,Approach meet team go factor our kind.
10352,19430,10,1,2021-03-07,Active,738-909-3951x255,"Young, Baker and Graham",best,Ago possible our hand yeah hold.
10353,14397,96,1,2021-04-01,Active,963-338-7910x8163,Smith-David,girl,Drop enough answer everybody respond challenge thank.
10354,11105,87,5,2021-04-26,Inactive,3279877307,Lewis Ltd,sort,Able necessary give store modern society education tree.
10355,10135,23,7,2024-08-14,Inactive,327-449-4554x4497,Pace LLC,cup,Authority ability memory ok talk.
10356,3673,63,9,2021-09-11,Inactive,271-407-1758,Murphy-Sims,partner,Expert seem green air bar movement.
10357,5404,1,9,2021-10-27,Active,254-406-0235x604,"Brown, Hunter and Smith",exactly,Help evening commercial life off section big certainly.
10358,6057,66,1,2020-03-05,Active,+1-527-359-1881,Garcia-Erickson,local,Alone test woman store.
10359,18108,88,2,2023-08-06,Inactive,001-800-856-3524,"Lynch, Salazar and Stone",break,Along nice soon discover.
10360,17049,57,8,2020-03-24,Inactive,932-565-9185x3282,Williams-Wright,hand,Imagine sign else discover hard man at.
10361,14809,52,3,2022-10-07,Active,+1-816-497-2943,Murphy LLC,whatever,Across could religious ten what.
10362,8787,15,6,2024-06-29,Active,001-640-285-7872x23647,"Holt, Newman and Tapia",start,Over where part lose opportunity ok.
10363,4610,56,8,2024-08-16,Active,4594680340,Ortega Inc,space,Mind deep eight quality it leader opportunity.
10364,3653,77,10,2024-08-17,Active,741-520-8747,Novak-Matthews,yet,Take make ball senior country.
10365,12422,11,8,2022-10-08,Active,(376)769-4500x127,"Moore, Johnson and Bell",Democrat,Her finally air design to body.
10366,8436,98,5,2023-02-13,Active,(396)422-4604,Miller-Smith,already,There eye age fall activity.
10367,6116,60,8,2024-06-27,Inactive,001-208-932-3551x068,Garcia-Graves,who,Reach best easy over choose us situation.
10368,19117,19,3,2022-10-06,Active,4658069892,Ray-Johnson,hair,Build difficult act always service study set study.
10369,8088,69,12,2021-02-20,Inactive,229-345-4897x32141,"Dixon, Wheeler and Burton",amount,Have happy result eat each already.
10370,2048,59,7,2023-12-20,Active,204-227-4443x52073,White-Archer,difference,Seem lead best most term radio reveal.
10371,19958,69,10,2024-12-02,Inactive,(972)810-4203,Davis-Diaz,body,You ready shake why thank best ok real.
10372,1305,91,6,2024-12-18,Active,653-685-4714x342,Richard-Bartlett,within,Environmental write traditional culture finally experience population.
10373,1575,69,12,2023-01-20,Active,4308966910,Patel Group,with,Like both ten happen possible.
10374,3959,82,9,2021-10-02,Active,758-731-2706x2303,Gonzalez Ltd,health,Southern notice level usually decision scene bag.
10375,4685,82,12,2020-05-09,Active,001-600-831-4724x30714,"Moody, Martinez and Jacobs",hundred,Central speech military control certain.
10376,8604,51,7,2021-06-14,Inactive,001-413-219-6606x16765,Pollard-Wheeler,authority,Cup size carry them.
10377,8411,18,2,2021-02-26,Inactive,452-356-7295,Sweeney Ltd,minute,Exist each member back she.
10378,16288,97,2,2024-07-11,Active,425.518.3463x6204,Irwin Ltd,source,Floor specific main fire country wear range fly.
10379,10737,8,11,2021-06-27,Inactive,001-714-952-2958x143,Flores-Hill,score,Central husband consumer up American real.
10380,4402,50,9,2021-06-22,Active,(303)200-8512x32697,"Garcia, Kim and Campbell",attorney,Hand country adult form color light same.
10381,4608,35,4,2024-12-17,Inactive,664.271.7555,"Esparza, Bullock and Garrett",behind,Executive consider race maybe control fill.
10382,1528,86,5,2022-06-30,Inactive,762-833-8174x86280,"Nguyen, Ingram and Barron",close,Structure address floor church statement rest strategy.
10383,8163,42,6,2023-10-07,Inactive,(478)254-7374x303,Henderson and Sons,during,Employee me state hold dream.
10384,17090,47,12,2022-09-09,Active,480.296.5094,Rojas-Dalton,while,Summer human every century enjoy you trade.
10385,6986,28,7,2020-11-27,Inactive,(747)230-0221x12390,"Leonard, Stewart and Lopez",heavy,American simple quickly behind between.
10386,443,75,10,2024-06-14,Active,830.302.9028,Bell-Mcdaniel,conference,Line health upon safe research decade bed.
10387,12393,25,6,2023-05-30,Active,001-909-982-1082x215,"Brooks, Shea and Mcintosh",arrive,Appear different station me side understand.
10388,11146,74,10,2021-06-28,Inactive,(223)746-2813,Davenport-Smith,through,For again improve series admit mother.
10389,7448,84,10,2020-12-17,Inactive,4345810780,Burch and Sons,body,With feel cut.
10390,12371,1,1,2023-06-17,Active,701-444-3748x29400,Young-Sanchez,your,Activity work the yes.
10391,16287,86,1,2022-02-01,Active,001-589-238-4997x763,Brown LLC,yourself,Tree benefit another will.
10392,12765,53,6,2020-04-04,Active,869-439-0266x841,Hopkins-Ramirez,although,Chance see including subject provide those particularly.
10393,18722,15,3,2021-08-21,Active,001-360-247-5187x774,"Cabrera, Smith and Young",not,Me save experience structure.
10394,1267,23,11,2022-02-22,Active,(591)203-7626,Ramos-Frank,say,Each nation game describe picture technology team.
10395,2232,85,2,2024-10-04,Inactive,+1-413-611-2889x5207,Santiago-Hughes,allow,Describe something night lay catch article finish dream.
10396,11996,66,8,2021-07-12,Active,5378438679,"Gray, Smith and Washington",quickly,Both soldier never hit wonder painting.
10397,15961,50,9,2022-07-31,Inactive,691.475.4418x68821,Roberts-Phillips,half,Whether moment baby him trial woman.
10398,9429,85,10,2024-10-28,Active,287.553.6775x74475,Orr-Adams,such,Others line tax board direction range owner.
10399,10660,29,1,2022-07-24,Active,919-454-5194,Romero LLC,quite,Act law know main.
10400,9308,78,10,2020-11-27,Inactive,273-380-3039x776,Larsen PLC,knowledge,Authority data attack within market song.
10401,7554,43,9,2023-08-27,Active,(646)352-8305,Vasquez-Mcpherson,century,Remember break according beat capital.
10402,1549,78,7,2023-10-28,Active,(820)364-0524x998,"Young, Wilcox and Barker",price,Fight property kitchen daughter nothing college above.
10403,7753,54,4,2024-01-11,Inactive,992.723.7017,Oliver-Moore,family,Mention explain contain.
10404,15457,78,7,2022-08-30,Inactive,4325097499,Adkins Group,decision,Couple become gun fall sure keep method.
10405,9756,81,12,2023-02-25,Inactive,+1-245-592-1085x4951,"Gibson, Massey and Fowler",claim,Administration itself expect class become know early.
10406,6412,86,11,2020-07-19,Active,+1-547-833-3943x499,"Greer, Rogers and French",tax,Eye improve show between mind under couple.
10407,7613,20,1,2022-05-20,Active,(259)796-0448x5835,"Tran, Moore and Andrews",system,Water positive writer coach letter star.
10408,4484,90,3,2020-07-13,Active,+1-376-434-7932x86084,"Shepherd, Salas and Molina",tough,Tough give tax.
10409,12164,29,8,2020-10-27,Active,556.931.9747,Morales PLC,agent,Worker be even live.
10410,5083,93,8,2024-01-05,Inactive,001-589-880-4773x3141,Garcia-Mckinney,current,Suffer mouth sit like security.
10411,870,29,2,2022-06-27,Active,325.590.4363,"Frederick, Saunders and Brewer",they,Subject wide traditional day relate TV.
10412,13160,6,12,2024-12-24,Active,756.651.1831,Ortega-Perez,reveal,Section free check since paper side media such.
10413,8968,70,12,2021-05-25,Inactive,(842)792-0223x49897,Rodriguez-Mckenzie,talk,Structure again majority region society know brother around.
10414,1332,26,5,2021-04-11,Active,259.275.4352x7943,"Gonzalez, Lang and Thomas",particular,North begin event game agree.
10415,4842,17,6,2024-02-23,Active,001-788-827-5657,"Cook, Burns and Cox",contain,Window country marriage movie improve common.
10416,16797,75,3,2020-04-06,Inactive,(488)663-1787,"Ford, Herrera and Goodman",anyone,Home knowledge role type economic.
10417,16884,39,9,2023-05-24,Inactive,(774)315-4145,"Sanchez, Hall and Jones",mission,Deal policy pressure woman far leg too.
10418,5987,12,1,2021-02-03,Inactive,(876)447-4257x7751,Taylor Ltd,task,Around big note stop window.
10419,7595,100,8,2024-12-02,Active,(638)828-3229x6266,Frederick-Mejia,do,Bank concern government risk require.
10420,5473,8,10,2021-03-20,Active,527.391.6830x91855,Hodge and Sons,care,More unit particularly billion.
10421,11902,4,8,2021-05-02,Inactive,616.541.4910,Murphy-Thompson,foot,Economy less my picture.
10422,9230,33,6,2024-11-28,Active,3184701878,Cox LLC,similar,Reveal public number until.
10423,13217,69,8,2020-08-13,Active,372-229-5980x7575,Smith and Sons,budget,Worry provide food admit.
10424,17299,40,9,2020-06-17,Active,7385180277,Crawford Inc,point,Either effect movie work together walk.
10425,14811,7,2,2020-12-06,Inactive,001-529-401-6078x0776,Taylor PLC,day,Though affect magazine magazine level.
10426,17527,31,6,2023-06-25,Inactive,992.454.2217x131,"Miller, Hayes and Taylor",open,Body road executive everybody million successful current.
10427,17560,64,4,2020-03-07,Inactive,+1-913-468-9773x0559,Heath-Whitney,Congress,Woman agree no story include company reach newspaper.
10428,7966,14,11,2024-06-13,Inactive,982-504-7213,Clay-Murphy,arrive,Above guy little entire these with.
10429,7183,35,11,2023-08-30,Active,(821)795-8523x886,"Wade, Taylor and Miller",truth,Meet week lot hope recognize.
10430,104,51,5,2023-08-28,Active,001-625-756-8076,Mclaughlin LLC,thus,Today price cultural kid reveal machine medical.
10431,19972,94,1,2023-11-28,Active,001-590-956-1059x4325,"Morris, Molina and Reed",attorney,Hotel white prove administration point everybody able summer.
10432,4472,89,5,2020-09-01,Inactive,465.449.2789,Robertson-Boyle,conference,Writer improve hope against inside blue stand.
10433,5622,78,4,2021-07-03,Inactive,001-699-537-1967x241,Wood-Tapia,people,Be Republican like even.
10434,1433,28,12,2023-07-17,Inactive,6115998512,Mason-Miller,they,Wind believe type floor do.
10435,2459,39,4,2020-11-15,Inactive,+1-902-507-6316,Smith-Benton,take,News security claim key course power five.
10436,5919,77,2,2020-08-01,Active,859-932-9165x44517,"Skinner, Sutton and Fox",minute,Mouth including moment during.
10437,788,91,2,2020-12-28,Active,527.337.6916x0100,Logan-Collins,not,Traditional manager minute whether myself week.
10438,13145,24,11,2020-07-11,Active,4138787543,Johnson LLC,special,Ago agree last interest.
10439,13916,35,4,2024-01-08,Inactive,+1-838-961-9948,Trevino LLC,law,American single entire world radio forward.
10440,988,21,9,2020-06-24,Active,627-485-6617x286,Little Inc,miss,Plant realize add.
10441,14438,34,7,2024-07-20,Active,+1-369-715-6038x079,Bryan-Lewis,break,In wide I family tend take.
10442,2425,82,10,2020-08-01,Active,001-899-387-2971,"Young, Adams and Smith",put,Evidence front office.
10443,7800,60,3,2022-04-03,Active,459-980-3073x76230,Turner LLC,medical,Yard only hotel maintain season hot.
10444,12312,43,3,2024-02-10,Inactive,788-298-2986x8817,"Pittman, Zavala and Campbell",their,Scientist store send at name.
10445,15338,66,7,2020-12-11,Inactive,+1-704-560-1873x14564,Frazier-Jackson,beat,Year clear compare area rest chance measure.
10446,17351,69,3,2020-08-16,Inactive,+1-543-623-2533x23024,"Ellis, Salinas and White",skill,Trouble effect event couple strong really rate.
10447,2473,8,8,2020-09-22,Inactive,(687)975-8058,Lee-Spencer,series,Heart today remember democratic worry million.
10448,11346,29,9,2024-12-21,Active,001-909-623-2998x6072,Macdonald Ltd,fast,Economy trip rich just child.
