notification_id,student_id,type,message,created_at,status,recipient_contact,sent_by,school_id,priority
10742,10055,Email,Rate field save involve available require.,2024-08-10 11:19:14,Pending,340.614.7178x609,Scott Ramirez,29,Low
10743,11682,Email,Must population physical painting rest.,2024-09-02 11:32:50,Sent,989-754-0896,Jordan Sherman,61,High
10744,7217,Email,System expert agency rule civil condition trial course.,2024-09-06 08:11:58,Failed,997-932-7717x16359,Angela Fernandez,74,Low
10745,4766,Email,Stop school eight also know hundred customer.,2024-02-08 05:18:42,Failed,7963289920,Randy Figueroa,3,High
10746,17920,Push,Wind natural cause business local may arm often.,2024-05-30 08:12:57,Pending,001-547-996-2834x7023,Brendan Lang,54,Low
10747,1318,SMS,Serve particularly mouth family record nothing body.,2024-12-06 04:21:52,Pending,212.324.7156,Tracey Gomez,78,Medium
10748,7878,Push,Lose focus different then agreement present all.,2024-04-13 13:54:21,Pending,(333)528-3287,Joseph Mccall,90,Medium
10749,314,Email,South parent else room different training chance.,2025-01-01 12:03:24,Failed,335.328.2917x6781,Holly Pham,89,Medium
10750,9971,Push,Cup local left success.,2024-06-15 07:03:00,Sent,663.499.3639x08267,Tina Smith,86,High
10751,13476,SMS,Under though where record method firm.,2024-08-26 20:19:06,Pending,419-959-7875,Tina Fisher,50,Low
10752,18954,SMS,A history power politics model smile central deal.,2024-08-22 05:33:07,Sent,979.466.5549,Anna Myers,77,Medium
10753,1491,Email,Around difficult class.,2024-06-14 23:37:23,Sent,(705)557-4792x1298,Aaron Snyder,48,High
10754,16553,SMS,Memory sea people series.,2024-09-27 16:52:49,Failed,429.428.8161x066,Adam Gutierrez,56,High
10755,12537,SMS,Beautiful head economy because beyond occur special possible.,2024-08-25 11:31:25,Sent,(747)894-0237x7183,Aaron Wilson,68,Low
10756,8607,SMS,I agreement staff avoid.,2025-01-14 02:56:18,Pending,001-445-810-0008x36289,Julia Taylor,61,Medium
10757,12660,Push,Camera pattern her standard meeting.,2024-04-19 14:42:42,Sent,747.577.9244x27408,Anthony Kim,23,Medium
10758,1133,SMS,Development hand threat hair material.,2025-01-26 21:08:06,Sent,(406)579-4437,Deanna Pitts,23,Low
10759,8755,Push,Across else he side manager.,2024-04-07 12:17:26,Pending,813-570-1021x54900,Christopher Clayton,55,High
10760,6042,Push,Before decide budget wrong wind.,2024-02-02 11:53:48,Sent,001-609-570-3975x3529,Frank Nelson,93,High
10761,8462,SMS,Serve pick lead level.,2024-07-16 07:05:45,Pending,830.241.0459x592,Eric Jones,59,High
10762,12362,Email,Fire hotel his public media this.,2024-07-15 01:51:52,Sent,862.755.4872x391,Michael Conrad,71,High
10763,1253,Push,Language life name reason person.,2024-07-06 09:48:46,Sent,(532)607-7780x86499,Debbie Cannon,79,Medium
10764,10131,SMS,May with night seem word defense around.,2024-09-18 06:04:25,Sent,(869)928-5496x7141,Dr. Leah Hancock,47,High
10765,8295,SMS,Later move watch account.,2024-05-29 09:13:57,Sent,(803)230-6634x4874,Amy Ford,49,Medium
10766,17545,Email,Job kitchen hour candidate scene it here.,2024-05-18 09:34:24,Pending,332-884-1111,Todd Kirby,55,Medium
10767,13265,Email,Citizen serve appear positive opportunity organization recognize table.,2024-06-17 00:20:14,Pending,6092208082,Terri Downs,29,Medium
10768,19953,Push,Fast candidate grow agree.,2024-08-13 18:08:46,Failed,(948)285-2374x97993,Jamie Gonzalez,96,Low
10769,13271,Push,Individual throw action even young only.,2024-09-13 23:56:43,Sent,748-688-1688,Mr. Darryl Bennett,48,Low
10770,7508,Email,Think listen attack oil sea my security national.,2024-08-15 03:37:05,Failed,314.339.3679,Dawn Willis,63,High
10771,19831,Email,Along discuss good fact happen likely.,2024-10-19 11:46:50,Failed,001-543-582-6870,Tammy Fernandez,8,Medium
10772,4054,SMS,Rule news within traditional out financial tell.,2024-06-07 22:44:16,Failed,793.363.5067,Andrew Wilson,62,Medium
10773,17088,Push,Say force no attack.,2024-09-06 01:06:46,Failed,3804981520,Kathy Ramos,69,Medium
10774,16053,Push,Production price fine none audience hand.,2024-05-13 05:26:51,Sent,001-272-704-3501x833,Lucas Jordan,97,Medium
10775,4928,Push,Skill place difference suggest thank media race.,2024-11-17 12:48:09,Sent,415-387-0688,Sandra Knight,81,High
10776,12145,SMS,Understand together other politics.,2024-04-30 02:05:40,Sent,(434)604-3942,William Barker,42,High
10777,10456,SMS,System government standard plan past.,2024-12-10 18:54:13,Failed,(577)270-3260,Timothy Gilbert,37,Medium
10778,17585,SMS,Series anything off kind for religious.,2024-08-28 08:59:57,Sent,+1-907-743-0602x548,Sheila Benton,52,Low
10779,8784,Push,Story ahead network close rich.,2024-10-26 02:16:12,Failed,352-685-1575x6249,Natasha Davidson,89,Medium
10780,736,Push,Prevent seek another great later scene.,2024-02-27 21:55:29,Sent,555-725-1252x187,Elizabeth Alvarado,8,Low
10781,10250,SMS,Energy brother thing detail.,2025-01-07 19:44:56,Sent,+1-274-853-1456,Jennifer Lynn,49,Low
10782,10814,SMS,Staff somebody also ground.,2024-04-18 19:43:12,Failed,+1-706-378-7263x026,Timothy Smith,92,Medium
10783,19031,SMS,Ready gun fill edge cut respond start.,2024-11-16 21:33:18,Failed,2588231409,Kyle Gonzalez,39,High
10784,16987,SMS,Keep thought wide year piece pay data.,2024-05-27 02:45:21,Failed,681-642-1203x5349,Stephanie Conway,84,Low
10785,18811,SMS,Current collection enter million everyone tend.,2024-08-23 04:24:21,Failed,615-796-8277x14800,Charles Nash,34,Low
10786,18156,Push,Four even including.,2024-02-10 03:33:30,Pending,378-911-3301,Sarah Walters,72,Medium
10787,7557,Push,High state follow walk interest education.,2024-09-28 09:14:24,Pending,001-395-210-6353x572,Kelly Heath,39,High
10788,13298,Push,Glass western well notice section compare represent.,2024-08-03 04:04:41,Pending,+1-662-278-7562x109,Brent Moore,98,High
10789,4849,SMS,Race popular half better majority.,2024-07-28 11:06:01,Pending,466.645.7284,Robert Reed,60,Medium
10790,10183,Push,She kid structure face.,2024-04-24 12:11:29,Sent,380-789-3736x1508,James Johnson,44,High
10791,4076,Push,Term form worker wonder.,2024-10-02 01:29:46,Pending,+1-623-713-6667,Sarah Johnson,1,High
10792,2792,Email,Situation forget street billion.,2024-03-09 16:17:53,Pending,+1-650-705-0691x372,Corey Nash,60,High
10793,17345,SMS,Necessary mission class three describe fine structure.,2024-07-17 05:26:47,Sent,4873064077,Kimberly Hicks,26,Low
10794,16693,Push,Wind use take cut approach section benefit bag.,2024-12-28 16:54:45,Pending,828-713-7430x213,Maurice Ochoa,21,High
10795,1457,Push,Opportunity animal hour response.,2024-04-01 19:39:04,Pending,3773542163,Joshua Beck,19,High
10796,10289,Email,Discover crime ok field.,2024-02-28 03:20:31,Pending,+1-988-572-1394x8343,Jeremy Roberts,39,Medium
10797,4255,Push,Central remain fill effort together.,2024-03-24 21:18:02,Pending,001-751-282-7391x290,Veronica Roman,94,Medium
10798,3688,Push,Others use discover compare very yeah anyone thousand.,2024-12-16 22:46:49,Pending,553-261-9816x52268,Cheryl Ellis MD,32,Medium
10799,4852,Push,Mr happen yard there ahead.,2024-10-05 05:03:04,Failed,+1-626-227-7391x7318,Erika Smith,68,Low
10800,8203,Email,Purpose behavior oil man.,2024-11-06 03:03:23,Sent,(872)221-8427x44872,Alan Gonzalez,81,High
10801,3727,SMS,Seek authority run.,2024-10-20 19:57:53,Failed,326-876-5028x038,Lucas Carter,37,Low
10802,914,SMS,Specific evening relate theory material describe recently.,2024-05-11 19:54:08,Failed,(209)735-4224x517,Lauren Tran,91,Medium
10803,14607,Email,Light law despite show water order.,2024-09-12 16:23:08,Failed,001-466-805-5559x86487,Beth Smith,43,Medium
10804,13005,Push,Seat model remember water others difference.,2024-06-23 21:22:12,Sent,9454864388,Tracy Miller,35,High
10805,1911,Email,Pull maintain factor rock now message tree practice.,2024-05-03 13:16:55,Sent,921.959.3664x1921,Mr. Steven Gentry Jr.,30,Low
10806,12875,Email,Nothing loss notice.,2024-12-30 22:07:33,Sent,662-870-9547,Gregory Gonzalez,8,High
10807,17733,SMS,What class board born fill.,2025-01-11 21:12:46,Pending,001-735-335-1238x068,George Glenn,40,High
10808,4177,Email,Easy simply statement behind arm heart time various.,2024-08-05 11:56:31,Failed,491-944-6574,Austin Freeman,53,Medium
10809,3233,Email,Reason return own yeah because the.,2024-09-01 17:04:56,Pending,280-223-6430x876,Marissa White,28,Low
10810,3608,Push,Suddenly respond including indeed.,2024-04-27 12:31:36,Failed,001-551-926-5985x7249,Janice Smith,62,High
10811,13653,SMS,Art several skin meeting feeling world.,2024-11-22 05:21:25,Failed,457-449-7264,Nicholas Mcfarland,6,High
10812,5888,Email,Address test do support skin matter.,2024-07-10 20:13:16,Failed,001-537-476-5237,Robert White,75,Low
10813,7492,SMS,Though contain anyone indicate form class modern.,2024-06-25 09:25:06,Pending,001-919-730-5057x114,Sandra Norton,22,Medium
10814,9981,Push,Where edge race sea south.,2024-10-16 21:12:43,Failed,248-983-5023x75902,Daniel Kelly,4,Low
10815,4669,Push,Study create when tonight tough nature.,2024-04-24 22:43:31,Sent,+1-245-944-3712,Tony Smith,70,Medium
10816,18313,SMS,Above toward above purpose condition someone.,2024-03-31 04:48:52,Sent,414.795.0276,Joseph Ortiz,95,Medium
10817,19613,SMS,Color simply south myself service ground.,2024-11-16 11:10:46,Failed,+1-309-438-2186x6100,Elizabeth Smith,59,Low
10818,4722,Email,Would assume where lay nothing.,2025-01-02 19:13:11,Pending,703-563-5847x7877,Cory Barrett,55,High
10819,7570,SMS,Card out seem think always.,2024-02-26 03:43:55,Pending,(484)861-2568x57654,Jessica Perez,46,Medium
10820,11804,Push,Benefit road two close three wait say.,2024-09-24 18:18:16,Failed,+1-386-967-9164x81736,Bruce Ali,2,Medium
10821,15318,Push,General safe service benefit main continue car state.,2024-07-23 09:19:53,Pending,(653)455-5407,Jennifer Brennan,49,High
10822,18771,Email,Sound focus cause understand sign federal behavior.,2024-07-20 08:11:44,Pending,996.252.8123x26741,Teresa Smith,26,High
10823,10593,SMS,Huge fast boy which future wear medical.,2024-05-08 11:25:15,Failed,919.343.4391x21535,April Miller,24,High
10824,5775,SMS,Against soon oil model forget third near.,2024-10-18 23:10:19,Sent,001-425-353-8387x931,John Wells,90,High
10825,7655,Push,Beautiful throughout because technology response last.,2024-12-06 03:36:32,Failed,+1-604-750-9593x75404,Keith Hicks,32,High
10826,3678,Email,Other note drug music maintain although.,2024-05-10 06:09:43,Sent,+1-974-348-4485,Jennifer Campbell,48,Medium
10827,2601,Push,Price kid half country tax leader station.,2024-03-16 09:17:27,Sent,(380)993-1728x83172,Patrick Miller,10,Low
10828,9074,SMS,Training property while teacher majority local.,2024-08-19 11:14:54,Sent,+1-582-497-5024,Jay Mcknight,94,Medium
10829,12429,Email,Conference week heavy rise dog.,2024-11-08 23:05:39,Pending,001-692-716-0023x2567,Amber Carney,8,High
10830,1278,Push,Better stock factor better section.,2025-01-13 10:17:53,Failed,7208210005,Charles Pena,58,Low
10831,19581,SMS,Military position end car prepare college.,2024-07-25 09:11:25,Failed,(711)916-3088x391,Kimberly Arroyo,63,High
10832,4541,SMS,Against mean gas know edge camera the.,2024-12-15 23:30:15,Pending,+1-899-393-2198x6931,Stacy Nelson,100,High
10833,6675,Email,Party form exist ready money water.,2024-10-18 06:15:11,Pending,(427)463-5312,Melissa Lopez,67,Low
10834,19914,Email,Possible heavy white it situation.,2024-06-10 05:50:00,Sent,+1-265-601-2219,Thomas Moore,80,Low
10835,1671,Push,Material thus mean us play chance south.,2024-07-27 17:59:14,Sent,001-913-244-8630x6350,Tyrone Wilkinson,21,Medium
10836,14453,Email,Civil industry course expert story college.,2024-06-15 00:57:32,Pending,001-721-904-1867x92444,David Hernandez,75,High
10837,11497,Push,Word draw budget system trouble music next.,2024-10-28 12:36:04,Failed,437.856.7572x7006,Heather Lewis,71,Medium
10838,1506,Push,Budget laugh within positive buy.,2024-05-02 03:29:33,Sent,(883)540-7546x1755,Natalie Clements,81,Low
10839,10043,Email,Seek throw wall toward type.,2024-06-14 10:25:58,Sent,001-269-337-7424x97218,Nicholas Diaz,54,Medium
10840,12422,SMS,Produce people hair later soldier six.,2025-01-24 04:30:32,Sent,001-906-216-7305x39181,Matthew Roberson,57,Low
10841,5472,SMS,To news picture treat democratic upon soon.,2024-11-15 19:40:37,Failed,001-582-544-3478x0627,Diane Olson,89,Low
10842,10536,Push,Late brother million security when.,2024-07-13 17:28:15,Failed,(524)760-3967x7124,Edward Mendoza,13,Medium
10843,11713,Email,Note ahead full.,2024-12-02 13:20:39,Pending,2989612170,James Hart,94,Low
10844,3408,Email,Interview this action water.,2024-02-05 00:08:30,Failed,882-778-2524x088,Brittany Clark,42,Low
10845,4514,Email,Actually democratic foot me happy hit skill.,2024-06-18 16:04:29,Sent,779-932-7645x347,Michael Villa,14,Medium
10846,18941,Push,Half thousand summer.,2024-04-15 22:57:35,Failed,(471)686-4666x659,Brittany Smith,88,Medium
10847,5975,Push,Each machine determine stay woman everyone.,2024-11-07 11:19:58,Failed,001-700-961-0219x0690,Adam Peters,70,Low
10848,14017,SMS,Front market west along wear past.,2024-02-25 08:40:26,Pending,001-938-275-0125x55019,Savannah Shields,27,High
10849,596,SMS,Whether style food interesting box necessary.,2024-05-19 18:31:59,Pending,329.530.4079x6278,Patricia Bennett,41,Medium
10850,9242,SMS,Be kind body design reality.,2024-06-02 19:06:41,Sent,476-336-8443x214,Jennifer Mcdaniel,82,Low
10851,14418,Email,Man threat him president per away.,2024-11-23 07:14:19,Sent,558-839-8342x95689,Dylan Montgomery,98,High
10852,11291,Email,Past red name around over buy.,2024-12-01 10:05:54,Failed,934-510-1152,Melanie Garrett,83,High
10853,10459,Push,Manage fund despite surface challenge would raise environmental.,2024-12-21 02:57:39,Sent,956.881.5972,Brianna Wong,73,Low
10854,19640,SMS,True change popular wish remain relate thank.,2025-01-21 19:04:34,Failed,(326)550-5145x5496,Alexis Fuentes,74,High
10855,1141,Email,Forget standard history exactly bring might order.,2024-11-16 12:50:40,Failed,(841)988-7303,Maria Reynolds DVM,36,Low
10856,7719,SMS,Money if focus cell.,2024-12-13 07:19:57,Pending,001-823-500-2307x0343,April Hart,30,Medium
10857,10903,Push,Cause affect couple whom television.,2024-12-03 20:37:44,Sent,+1-959-939-2011x179,Sarah Contreras,73,High
10858,15460,Push,Network heavy huge example job.,2024-12-17 08:20:26,Sent,875-458-4041x4549,Samantha Hale,22,Medium
10859,809,SMS,Different control appear style.,2024-08-18 05:47:21,Pending,645-226-6054x423,Lisa Turner,48,Low
10860,18809,SMS,Through billion protect price own section.,2024-11-19 17:21:58,Failed,3598667121,George Diaz,52,Low
10861,13638,Push,Others somebody whatever method leader.,2024-02-20 20:05:36,Sent,(707)508-8396x5325,David Thomas,39,Low
10862,5430,Email,Thank much middle bag morning.,2024-08-25 04:50:26,Sent,5407285483,Tyler Martinez,6,High
10863,8911,SMS,Between laugh three protect never cup.,2025-01-07 02:33:48,Sent,(629)316-7270x4116,Jordan Hawkins,58,High
10864,3672,Email,Eight exist approach hundred.,2024-09-14 11:33:10,Failed,277-922-4306,Larry Chen,51,Medium
10865,7295,Email,Week much commercial draw.,2024-10-01 17:25:32,Pending,(906)826-2807x2043,Joshua Baker,2,Low
10866,15584,Push,Become exist marriage recognize job evidence.,2025-01-10 10:43:10,Failed,(303)918-6298x1638,Jennifer Leach,6,Medium
10867,4039,SMS,Standard individual low here.,2024-05-24 19:36:05,Pending,5977343792,Jason Smith,14,Medium
10868,10717,Push,Spend thus plant institution single.,2024-06-30 19:24:01,Pending,+1-542-299-2894x07108,Michelle Jackson,60,High
10869,1930,Email,Attention cold financial during federal take.,2024-04-05 06:25:42,Sent,+1-578-834-3610x4455,Stephanie Howell,5,High
10870,19073,Push,Question establish husband eye continue.,2024-06-04 00:55:42,Pending,(995)711-4701,Richard Smith,95,Low
10871,2788,Push,Fund land other consider.,2024-12-03 06:56:32,Failed,2265318264,Ricardo Gutierrez,64,Medium
10872,11626,Push,Can experience material first wind run information.,2024-07-11 18:05:06,Pending,(349)730-5550,Thomas Richards,76,Medium
10873,14060,Email,Indicate new tax herself vote stuff.,2024-09-09 08:50:32,Pending,815.562.0616x01518,Kelly Richards,31,High
10874,10167,Email,Entire house cold area.,2024-11-30 08:06:30,Failed,217-395-6588,Ronald Bush,48,Low
10875,19324,Email,Place idea go three citizen increase.,2024-07-28 21:38:36,Failed,444.387.2717,Andrea Gordon,18,Medium
10876,7235,Email,What condition close several project book.,2024-10-30 21:27:14,Sent,(895)294-0163x4445,Courtney Ashley,39,Low
10877,5529,Email,Generation radio fly plan bill quite.,2024-12-18 17:35:10,Pending,306-634-3973x36192,Stephen Davis,21,High
10878,12160,Email,Not collection big expert live.,2024-11-23 07:48:31,Sent,+1-328-712-8610,Mario Nguyen,29,Medium
10879,8562,Email,Spring forward represent sea court military.,2024-12-02 09:34:20,Pending,001-519-700-8534x243,Dr. Emily Wallace,95,Low
10880,5427,Push,Economic reach war although man.,2024-02-06 05:10:04,Failed,397.672.4632,Brian Sanchez,82,Low
10881,15381,SMS,Beat lay institution north just west poor.,2024-03-11 18:40:02,Sent,790.961.7113,Ms. Jennifer King,71,Low
10882,2480,SMS,Might everybody gun place national friend.,2024-04-20 13:19:25,Pending,(350)616-0372x954,Brian Pham,54,Medium
10883,4408,Push,Pattern both benefit surface great space imagine beautiful.,2024-07-03 14:38:17,Sent,6722542648,Matthew Jones,87,Medium
10884,6188,Push,Time parent return other.,2025-01-18 00:29:54,Pending,689-420-9105,Jennifer Williams,42,Medium
10885,15025,Email,Reveal form air give Mr here city.,2024-12-12 09:25:24,Failed,(805)715-8303,Alec Bridges,87,High
10886,8252,SMS,Threat poor board on interview call method.,2024-11-02 07:40:18,Failed,(439)557-7197,Robert Holland,67,High
10887,7067,Email,Member point want language reflect serve page especially.,2024-04-30 12:13:08,Pending,290.369.7151,Rhonda Johnson,13,High
